Index,Date,Currency,Initial, Price (USD) ,GH Repo,ForkEvent,IssuesEvent,PullRequestEvent,WatchEvent,PushEvent, DJIA (USD) , LSE (USD) , Gold (USD) , Oil (USD) 
448,24/03/2018,Ethereum,ETH,526.44,ethereum/go-ethereum,10,0,0,28,0,"23,533.20","6,921.94","1,355.70",65.88
449,25/03/2018,Ethereum,ETH,524.29,ethereum/go-ethereum,13,2,0,33,0,"23,533.20","6,921.94","1,355.70",65.88
450,26/03/2018,Ethereum,ETH,489.95,ethereum/go-ethereum,23,7,17,47,11,"24,202.60","6,888.69","1,360.90",65.55
451,27/03/2018,Ethereum,ETH,450.12,ethereum/go-ethereum,25,6,4,66,3,"23,857.71","7,000.14","1,347.90",65.25
452,28/03/2018,Ethereum,ETH,446.28,ethereum/go-ethereum,19,9,8,51,2,"23,848.42","7,044.74","1,330.00",64.38
453,29/03/2018,Ethereum,ETH,385.97,ethereum/go-ethereum,19,3,0,48,0,"24,103.11","7,056.61","1,327.30",64.94
454,30/03/2018,Ethereum,ETH,394.64,ethereum/go-ethereum,19,4,4,42,0,"24,103.11","7,056.61","1,327.30",64.94
455,31/03/2018,Ethereum,ETH,396.46,ethereum/go-ethereum,10,5,4,29,0,"24,103.11","7,056.61","1,327.30",64.94
456,01/04/2018,Ethereum,ETH,379.61,ethereum/go-ethereum,15,1,1,37,0,"24,103.11","7,056.61","1,327.30",64.94
457,02/04/2018,Ethereum,ETH,386.42,ethereum/go-ethereum,23,2,2,56,0,"23,644.19","7,056.61","1,352.90",63.01
458,03/04/2018,Ethereum,ETH,416.89,ethereum/go-ethereum,13,3,6,19,1,"24,033.36","7,030.46","1,337.30",63.51
459,04/04/2018,Ethereum,ETH,380.54,ethereum/go-ethereum,0,0,0,0,0,"24,264.30","7,034.01","1,340.20",63.37
460,05/04/2018,Ethereum,ETH,383.23,ethereum/go-ethereum,2,2,2,6,0,"24,505.22","7,199.50","1,328.50",63.54
461,06/04/2018,Ethereum,ETH,370.29,ethereum/go-ethereum,11,5,4,24,2,"23,932.76","7,183.64","1,336.10",62.06
462,07/04/2018,Ethereum,ETH,385.31,ethereum/go-ethereum,13,3,1,21,0,"23,932.76","7,183.64","1,336.10",62.06
463,08/04/2018,Ethereum,ETH,400.51,ethereum/go-ethereum,7,4,1,27,0,"23,932.76","7,183.64","1,336.10",62.06
464,09/04/2018,Ethereum,ETH,398.53,ethereum/go-ethereum,15,7,10,44,4,"23,979.10","7,194.75","1,340.10",63.42
465,10/04/2018,Ethereum,ETH,414.24,ethereum/go-ethereum,16,11,18,39,7,"24,408.00","7,266.75","1,345.90",65.51
466,11/04/2018,Ethereum,ETH,430.54,ethereum/go-ethereum,10,9,6,30,3,"24,189.45","7,257.14","1,360.00",66.82
467,12/04/2018,Ethereum,ETH,492.94,ethereum/go-ethereum,19,3,5,35,2,"24,483.05","7,258.34","1,341.90",67.07
468,13/04/2018,Ethereum,ETH,492.73,ethereum/go-ethereum,9,2,6,27,0,"24,360.14","7,264.56","1,347.90",67.39
469,14/04/2018,Ethereum,ETH,501.48,ethereum/go-ethereum,13,1,3,29,0,"24,360.14","7,264.56","1,347.90",67.39
470,15/04/2018,Ethereum,ETH,531.7,ethereum/go-ethereum,10,4,0,14,0,"24,360.14","7,264.56","1,347.90",67.39
471,16/04/2018,Ethereum,ETH,511.15,ethereum/go-ethereum,18,129,6,44,3,"24,573.04","7,198.20","1,350.70",66.22
472,17/04/2018,Ethereum,ETH,502.89,ethereum/go-ethereum,15,2,6,36,6,"24,786.63","7,226.05","1,349.50",66.52
473,18/04/2018,Ethereum,ETH,524.79,ethereum/go-ethereum,10,5,1,34,1,"24,748.07","7,317.34","1,353.50",68.47
474,19/04/2018,Ethereum,ETH,567.89,ethereum/go-ethereum,11,2,10,30,5,"24,664.89","7,328.92","1,348.80",68.29
475,20/04/2018,Ethereum,ETH,615.72,ethereum/go-ethereum,12,6,4,32,0,"24,462.94","7,368.17","1,338.30",68.38
476,21/04/2018,Ethereum,ETH,605.4,ethereum/go-ethereum,8,0,0,20,0,"24,462.94","7,368.17","1,338.30",68.38
477,22/04/2018,Ethereum,ETH,621.86,ethereum/go-ethereum,13,8,1,23,0,"24,462.94","7,368.17","1,338.30",68.38
478,23/04/2018,Ethereum,ETH,642.55,ethereum/go-ethereum,8,7,4,34,7,"24,448.69","7,398.87","1,324.00",68.64
479,24/04/2018,Ethereum,ETH,708.16,ethereum/go-ethereum,15,4,5,47,1,"24,024.13","7,425.40","1,333.00",67.7
480,25/04/2018,Ethereum,ETH,615.42,ethereum/go-ethereum,17,9,2,45,0,"24,083.83","7,379.32","1,322.80",68.05
481,26/04/2018,Ethereum,ETH,662.81,ethereum/go-ethereum,14,5,9,52,0,"24,322.34","7,421.43","1,317.90",68.19
482,27/04/2018,Ethereum,ETH,647.03,ethereum/go-ethereum,14,12,10,31,4,"24,311.19","7,502.21","1,323.40",68.1
483,28/04/2018,Ethereum,ETH,683.68,ethereum/go-ethereum,15,7,3,23,0,"24,311.19","7,502.21","1,323.40",68.1
484,29/04/2018,Ethereum,ETH,688.88,ethereum/go-ethereum,6,5,1,18,0,"24,311.19","7,502.21","1,323.40",68.1
485,30/04/2018,Ethereum,ETH,669.92,ethereum/go-ethereum,8,11,15,15,0,"24,163.15","7,509.30","1,319.20",68.57
486,01/05/2018,Ethereum,ETH,673.61,ethereum/go-ethereum,16,0,15,20,0,"24,099.05","7,520.36","1,306.80",67.25
487,02/05/2018,Ethereum,ETH,687.15,ethereum/go-ethereum,13,12,20,27,12,"23,924.98","7,543.20","1,305.60",67.93
488,03/05/2018,Ethereum,ETH,779.54,ethereum/go-ethereum,17,7,21,39,9,"23,930.15","7,502.69","1,312.70",68.43
489,04/05/2018,Ethereum,ETH,785.62,ethereum/go-ethereum,9,10,4,36,2,"24,262.51","7,567.14","1,314.70",69.72
490,05/05/2018,Ethereum,ETH,816.12,ethereum/go-ethereum,8,5,3,26,0,"24,262.51","7,567.14","1,314.70",69.72
491,06/05/2018,Ethereum,ETH,792.31,ethereum/go-ethereum,12,3,1,18,0,"24,262.51","7,567.14","1,314.70",69.72
492,07/05/2018,Ethereum,ETH,753.72,ethereum/go-ethereum,14,13,6,37,3,"24,357.32","7,567.14","1,314.10",70.73
493,08/05/2018,Ethereum,ETH,752.86,ethereum/go-ethereum,18,6,16,34,6,"24,360.21","7,565.75","1,313.70",69.06
494,09/05/2018,Ethereum,ETH,752.28,ethereum/go-ethereum,16,4,7,32,4,"24,542.54","7,662.52","1,313.00",71.14
495,10/05/2018,Ethereum,ETH,727.28,ethereum/go-ethereum,16,9,8,39,3,"24,739.53","7,700.97","1,322.30",71.36
496,11/05/2018,Ethereum,ETH,679.59,ethereum/go-ethereum,9,5,1,31,0,"24,831.17","7,724.55","1,320.70",70.7
497,12/05/2018,Ethereum,ETH,686.05,ethereum/go-ethereum,9,2,1,24,0,"24,831.17","7,724.55","1,320.70",70.7
498,13/05/2018,Ethereum,ETH,733.5,ethereum/go-ethereum,12,0,1,19,0,"24,831.17","7,724.55","1,320.70",70.7
499,14/05/2018,Ethereum,ETH,730.55,ethereum/go-ethereum,11,4,5,30,5,"24,899.41","7,710.98","1,318.20",70.96
500,15/05/2018,Ethereum,ETH,708.87,ethereum/go-ethereum,28,3,1,51,0,"24,706.41","7,722.98","1,290.30",71.31
501,16/05/2018,Ethereum,ETH,707.05,ethereum/go-ethereum,17,3,0,52,0,"24,768.93","7,734.20","1,291.50",71.49
502,17/05/2018,Ethereum,ETH,672.66,ethereum/go-ethereum,10,6,1,44,1,"24,713.98","7,787.97","1,289.40",71.49
503,18/05/2018,Ethereum,ETH,694.37,ethereum/go-ethereum,17,2,4,48,1,"24,715.09","7,778.79","1,291.30",71.28
504,19/05/2018,Ethereum,ETH,696.53,ethereum/go-ethereum,9,0,6,37,2,"24,715.09","7,778.79","1,291.30",71.28
505,20/05/2018,Ethereum,ETH,715.37,ethereum/go-ethereum,10,3,0,23,0,"24,715.09","7,778.79","1,291.30",71.28
506,21/05/2018,Ethereum,ETH,699.22,ethereum/go-ethereum,14,3,8,38,2,"25,013.29","7,859.17","1,290.90",72.24
507,22/05/2018,Ethereum,ETH,647.74,ethereum/go-ethereum,17,8,9,41,3,"24,834.41","7,877.45","1,297.40",72.13
508,23/05/2018,Ethereum,ETH,583.59,ethereum/go-ethereum,12,8,6,30,4,"24,886.81","7,788.44","1,294.80",71.84
509,24/05/2018,Ethereum,ETH,601.76,ethereum/go-ethereum,16,2,12,43,2,"24,811.76","7,716.74","1,309.80",70.71
510,25/05/2018,Ethereum,ETH,586.73,ethereum/go-ethereum,19,5,4,24,0,"24,753.09","7,730.28","1,309.00",67.88
511,26/05/2018,Ethereum,ETH,587.28,ethereum/go-ethereum,12,3,0,22,0,"24,753.09","7,730.28","1,309.00",67.88
512,27/05/2018,Ethereum,ETH,572.67,ethereum/go-ethereum,8,1,4,17,0,"24,753.09","7,730.28","1,309.00",67.36
513,28/05/2018,Ethereum,ETH,516.04,ethereum/go-ethereum,13,4,3,32,2,"24,753.09","7,730.28","1,309.00",67.05
514,29/05/2018,Ethereum,ETH,565.39,ethereum/go-ethereum,7,9,18,43,8,"24,361.45","7,632.64","1,304.10",66.73
515,30/05/2018,Ethereum,ETH,559.59,ethereum/go-ethereum,24,13,6,37,3,"24,667.78","7,689.57","1,306.50",68.21
516,31/05/2018,Ethereum,ETH,577.65,ethereum/go-ethereum,15,4,6,45,1,"24,415.84","7,678.20","1,304.70",67.04
517,01/06/2018,Ethereum,ETH,580.04,ethereum/go-ethereum,15,12,6,29,0,"24,635.21","7,701.77","1,299.30",65.81
518,02/06/2018,Ethereum,ETH,591.81,ethereum/go-ethereum,12,5,1,22,1,"24,635.21","7,701.77","1,299.30",65.81
519,03/06/2018,Ethereum,ETH,618.33,ethereum/go-ethereum,9,2,6,25,0,"24,635.21","7,701.77","1,299.30",65.81
520,04/06/2018,Ethereum,ETH,592.98,ethereum/go-ethereum,11,9,14,44,7,"24,813.69","7,741.29","1,297.30",64.75
521,05/06/2018,Ethereum,ETH,609.3,ethereum/go-ethereum,17,11,23,57,8,"24,799.98","7,686.80","1,302.20",65.52
522,06/06/2018,Ethereum,ETH,607.12,ethereum/go-ethereum,18,3,5,43,1,"25,146.39","7,712.37","1,301.40",64.73
523,07/06/2018,Ethereum,ETH,605.19,ethereum/go-ethereum,11,13,6,46,2,"25,241.41","7,704.40","1,303.00",65.95
524,08/06/2018,Ethereum,ETH,601.08,ethereum/go-ethereum,16,4,7,30,1,"25,316.53","7,681.07","1,302.70",65.74
525,09/06/2018,Ethereum,ETH,597.56,ethereum/go-ethereum,7,3,0,24,0,"25,316.53","7,681.07","1,302.70",65.74
526,10/06/2018,Ethereum,ETH,526.48,ethereum/go-ethereum,7,3,1,22,0,"25,316.53","7,681.07","1,302.70",65.74
527,11/06/2018,Ethereum,ETH,533.28,ethereum/go-ethereum,15,9,22,27,9,"25,322.31","7,737.43","1,303.20",66.1
528,12/06/2018,Ethereum,ETH,496.84,ethereum/go-ethereum,18,9,15,33,7,"25,320.73","7,703.81","1,299.40",66.36
529,13/06/2018,Ethereum,ETH,477.49,ethereum/go-ethereum,15,5,14,39,3,"25,201.20","7,703.71","1,301.30",66.64
530,14/06/2018,Ethereum,ETH,519.74,ethereum/go-ethereum,21,5,30,29,13,"25,175.31","7,765.79","1,308.30",66.89
531,15/06/2018,Ethereum,ETH,491,ethereum/go-ethereum,10,6,5,28,1,"25,090.48","7,633.91","1,278.50",65.06
532,16/06/2018,Ethereum,ETH,499.64,ethereum/go-ethereum,8,2,6,17,0,"25,090.48","7,633.91","1,278.50",65.06
533,17/06/2018,Ethereum,ETH,500.45,ethereum/go-ethereum,6,3,0,19,0,"25,090.48","7,633.91","1,278.50",65.06
534,18/06/2018,Ethereum,ETH,518.89,ethereum/go-ethereum,10,17,2,21,0,"24,987.47","7,631.33","1,280.10",65.85
535,19/06/2018,Ethereum,ETH,537.96,ethereum/go-ethereum,16,4,11,37,5,"24,700.21","7,603.85","1,278.60",65.07
536,20/06/2018,Ethereum,ETH,536.27,ethereum/go-ethereum,16,13,10,28,3,"24,657.80","7,627.40","1,274.50",66.22
537,21/06/2018,Ethereum,ETH,527.37,ethereum/go-ethereum,20,6,8,32,3,"24,461.70","7,556.44","1,270.50",65.54
538,22/06/2018,Ethereum,ETH,465.82,ethereum/go-ethereum,14,3,8,21,0,"24,580.89","7,682.27","1,270.70",68.58
539,23/06/2018,Ethereum,ETH,474.52,ethereum/go-ethereum,8,3,0,28,0,"24,580.89","7,682.27","1,270.70",68.58
540,24/06/2018,Ethereum,ETH,457.67,ethereum/go-ethereum,8,4,2,11,0,"24,580.89","7,682.27","1,270.70",68.58
541,25/06/2018,Ethereum,ETH,460.31,ethereum/go-ethereum,15,7,11,22,3,"24,252.80","7,509.84","1,268.90",68.08
542,26/06/2018,Ethereum,ETH,432.77,ethereum/go-ethereum,24,11,9,27,2,"24,283.11","7,537.92","1,259.90",70.53
543,27/06/2018,Ethereum,ETH,442.36,ethereum/go-ethereum,14,2,3,29,1,"24,117.59","7,621.69","1,256.10",72.76
544,28/06/2018,Ethereum,ETH,422.36,ethereum/go-ethereum,14,6,7,28,0,"24,216.05","7,615.63","1,251.00",73.45
545,29/06/2018,Ethereum,ETH,436.01,ethereum/go-ethereum,16,2,4,26,1,"24,271.41","7,636.93","1,254.50",74.15
546,30/06/2018,Ethereum,ETH,455.18,ethereum/go-ethereum,11,1,1,15,0,"24,271.41","7,636.93","1,254.50",74.15
547,01/07/2018,Ethereum,ETH,453.92,ethereum/go-ethereum,11,4,0,16,0,"24,271.41","7,636.93","1,254.50",74.15
548,02/07/2018,Ethereum,ETH,475.35,ethereum/go-ethereum,16,5,4,22,3,"24,307.18","7,547.85","1,241.70",73.94
549,03/07/2018,Ethereum,ETH,464.2,ethereum/go-ethereum,14,6,9,32,5,"24,174.82","7,593.29","1,253.50",74.14
550,04/07/2018,Ethereum,ETH,467.32,ethereum/go-ethereum,10,6,6,27,4,"24,356.74","7,573.09","1,258.80",74.13
551,05/07/2018,Ethereum,ETH,474.41,ethereum/go-ethereum,15,3,1,36,2,"24,456.48","7,603.22","1,255.80",72.94
552,06/07/2018,Ethereum,ETH,474.01,ethereum/go-ethereum,18,6,3,36,0,"24,456.48","7,617.70","1,255.80",73.8
553,07/07/2018,Ethereum,ETH,491.66,ethereum/go-ethereum,6,3,1,18,0,"24,456.48","7,617.70","1,255.80",73.8
554,08/07/2018,Ethereum,ETH,489.12,ethereum/go-ethereum,8,1,3,15,0,"24,456.48","7,617.70","1,255.80",73.8
555,09/07/2018,Ethereum,ETH,476.68,ethereum/go-ethereum,15,4,14,32,7,"24,776.59","7,687.99","1,259.60",73.85
556,10/07/2018,Ethereum,ETH,434.42,ethereum/go-ethereum,14,7,2,21,0,"24,919.66","7,692.04","1,255.40",74.11
557,11/07/2018,Ethereum,ETH,446.52,ethereum/go-ethereum,14,7,3,31,1,"24,700.45","7,591.96","1,244.40",70.38
558,12/07/2018,Ethereum,ETH,430.07,ethereum/go-ethereum,8,6,7,32,2,"24,924.89","7,651.33","1,246.60",70.33
559,13/07/2018,Ethereum,ETH,434.03,ethereum/go-ethereum,10,3,6,27,3,"25,019.41","7,661.87","1,241.20",71.01
560,14/07/2018,Ethereum,ETH,436.09,ethereum/go-ethereum,6,2,0,16,0,"25,019.41","7,661.87","1,241.20",71.01
561,15/07/2018,Ethereum,ETH,449.85,ethereum/go-ethereum,15,1,3,15,0,"25,019.41","7,661.87","1,241.20",71.01
562,16/07/2018,Ethereum,ETH,480.66,ethereum/go-ethereum,10,5,4,26,4,"25,064.36","7,600.45","1,239.70",68.06
563,17/07/2018,Ethereum,ETH,501,ethereum/go-ethereum,22,5,10,28,0,"25,119.89","7,626.33","1,227.30",68.08
564,18/07/2018,Ethereum,ETH,480.51,ethereum/go-ethereum,12,5,6,35,3,"25,199.29","7,676.28","1,227.90",68.76
565,19/07/2018,Ethereum,ETH,469.62,ethereum/go-ethereum,16,7,8,31,1,"25,064.50","7,683.97","1,224.00",69.46
566,20/07/2018,Ethereum,ETH,450.7,ethereum/go-ethereum,20,7,2,34,0,"25,058.12","7,678.79","1,231.10",70.46
567,21/07/2018,Ethereum,ETH,462.44,ethereum/go-ethereum,7,3,1,10,0,"25,058.12","7,678.79","1,231.10",70.46
568,22/07/2018,Ethereum,ETH,459.66,ethereum/go-ethereum,8,2,4,19,2,"25,058.12","7,678.79","1,231.10",70.46
569,23/07/2018,Ethereum,ETH,450.85,ethereum/go-ethereum,13,8,8,19,1,"25,044.29","7,655.79","1,234.40",67.89
570,24/07/2018,Ethereum,ETH,479.37,ethereum/go-ethereum,18,4,22,30,15,"25,241.94","7,709.05","1,234.60",68.52
571,25/07/2018,Ethereum,ETH,472.49,ethereum/go-ethereum,17,8,6,26,3,"25,414.10","7,658.26","1,241.00",69.3
572,26/07/2018,Ethereum,ETH,464.04,ethereum/go-ethereum,12,4,15,24,7,"25,527.07","7,663.17","1,235.30",69.61
573,27/07/2018,Ethereum,ETH,469.67,ethereum/go-ethereum,21,6,8,21,0,"25,451.06","7,701.31","1,232.70",68.69
574,28/07/2018,Ethereum,ETH,466.9,ethereum/go-ethereum,3,2,0,17,0,"25,451.06","7,701.31","1,232.70",68.69
575,29/07/2018,Ethereum,ETH,466.67,ethereum/go-ethereum,11,3,2,17,0,"25,451.06","7,701.31","1,232.70",68.69
576,30/07/2018,Ethereum,ETH,457.08,ethereum/go-ethereum,20,7,19,28,9,"25,306.83","7,700.85","1,231.50",70.13
577,31/07/2018,Ethereum,ETH,433.87,ethereum/go-ethereum,12,5,12,33,8,"25,415.19","7,748.76","1,233.60",68.76
578,01/08/2018,Ethereum,ETH,420.75,ethereum/go-ethereum,20,13,4,24,1,"25,333.82","7,652.91","1,227.60",67.66
579,02/08/2018,Ethereum,ETH,412.62,ethereum/go-ethereum,14,5,3,33,1,"25,326.16","7,575.93","1,210.60",68.96
580,03/08/2018,Ethereum,ETH,418.26,ethereum/go-ethereum,15,2,7,42,5,"25,462.58","7,659.10","1,223.20",68.49
581,04/08/2018,Ethereum,ETH,407.25,ethereum/go-ethereum,6,1,2,24,0,"25,462.58","7,659.10","1,223.20",68.49
582,05/08/2018,Ethereum,ETH,410.52,ethereum/go-ethereum,5,2,1,13,0,"25,462.58","7,659.10","1,223.20",68.49
583,06/08/2018,Ethereum,ETH,406.66,ethereum/go-ethereum,22,6,17,22,6,"25,502.18","7,663.78","1,208.60",69.01
584,07/08/2018,Ethereum,ETH,380.21,ethereum/go-ethereum,18,17,16,19,9,"25,628.91","7,718.48","1,218.30",69.17
585,08/08/2018,Ethereum,ETH,356.61,ethereum/go-ethereum,17,15,11,28,2,"25,583.75","7,776.65","1,221.00",66.94
586,09/08/2018,Ethereum,ETH,365.59,ethereum/go-ethereum,22,8,29,31,7,"25,509.23","7,741.77","1,219.90",66.81
587,10/08/2018,Ethereum,ETH,334.18,ethereum/go-ethereum,18,4,4,34,2,"25,313.14","7,667.01","1,219.00",67.63
588,11/08/2018,Ethereum,ETH,322.11,ethereum/go-ethereum,14,3,0,17,0,"25,313.14","7,667.01","1,219.00",67.63
589,12/08/2018,Ethereum,ETH,319.57,ethereum/go-ethereum,11,2,4,26,0,"25,313.14","7,667.01","1,219.00",67.63
590,13/08/2018,Ethereum,ETH,286.49,ethereum/go-ethereum,12,11,10,24,3,"25,187.70","7,642.45","1,198.90",67.2
591,14/08/2018,Ethereum,ETH,278.93,ethereum/go-ethereum,17,8,14,31,6,"25,299.92","7,611.64","1,193.00",67.04
592,15/08/2018,Ethereum,ETH,282.36,ethereum/go-ethereum,13,3,12,34,5,"25,162.41","7,497.87","1,185.00",65.01
593,16/08/2018,Ethereum,ETH,288.05,ethereum/go-ethereum,15,7,10,21,4,"25,558.73","7,556.38","1,184.00",65.46
594,17/08/2018,Ethereum,ETH,315.73,ethereum/go-ethereum,13,10,20,32,4,"25,669.32","7,558.59","1,184.20",65.91
595,18/08/2018,Ethereum,ETH,295.81,ethereum/go-ethereum,7,2,4,15,0,"25,669.32","7,558.59","1,184.20",65.91
596,19/08/2018,Ethereum,ETH,300.83,ethereum/go-ethereum,7,0,0,7,0,"25,669.32","7,558.59","1,184.20",65.91
597,20/08/2018,Ethereum,ETH,274.32,ethereum/go-ethereum,13,12,14,27,9,"25,758.69","7,591.26","1,194.60",66.43
598,21/08/2018,Ethereum,ETH,281.94,ethereum/go-ethereum,17,7,26,37,11,"25,822.29","7,565.70","1,200.00",67.35
599,22/08/2018,Ethereum,ETH,271.34,ethereum/go-ethereum,8,10,12,16,4,"25,733.60","7,574.24","1,203.30",67.86
600,23/08/2018,Ethereum,ETH,277.1,ethereum/go-ethereum,14,5,10,28,5,"25,656.98","7,563.22","1,194.00",67.83
601,24/08/2018,Ethereum,ETH,282.97,ethereum/go-ethereum,16,8,4,22,1,"25,790.35","7,577.49","1,213.30",68.72
602,25/08/2018,Ethereum,ETH,279.65,ethereum/go-ethereum,6,3,5,12,0,"25,790.35","7,577.49","1,213.30",68.72
603,26/08/2018,Ethereum,ETH,275.2,ethereum/go-ethereum,4,3,1,17,0,"25,790.35","7,577.49","1,213.30",68.72
604,27/08/2018,Ethereum,ETH,285.6,ethereum/go-ethereum,16,9,7,19,3,"26,049.64","7,577.49","1,216.00",68.87
605,28/08/2018,Ethereum,ETH,296.5,ethereum/go-ethereum,10,10,14,25,6,"26,064.02","7,617.22","1,207.40",68.53
606,29/08/2018,Ethereum,ETH,289.31,ethereum/go-ethereum,11,6,10,23,7,"26,124.57","7,563.21","1,211.50",69.51
607,30/08/2018,Ethereum,ETH,284.11,ethereum/go-ethereum,14,5,4,29,0,"25,986.92","7,516.03","1,205.00",70.25
608,31/08/2018,Ethereum,ETH,283,ethereum/go-ethereum,10,5,3,26,0,"25,964.82","7,432.42","1,206.70",69.8
609,01/09/2018,Ethereum,ETH,295.34,ethereum/go-ethereum,11,0,3,16,0,"25,964.82","7,432.42","1,206.70",69.8
610,02/09/2018,Ethereum,ETH,294.37,ethereum/go-ethereum,1,5,0,16,0,"25,964.82","7,432.42","1,206.70",69.92
611,03/09/2018,Ethereum,ETH,289.26,ethereum/go-ethereum,15,8,11,30,7,"25,964.82","7,504.60","1,206.70",70.12
612,04/09/2018,Ethereum,ETH,285.72,ethereum/go-ethereum,14,7,10,32,7,"25,952.48","7,457.86","1,199.10",69.87
613,05/09/2018,Ethereum,ETH,232.33,ethereum/go-ethereum,17,5,9,28,3,"25,974.99","7,383.28","1,201.30",68.72
614,06/09/2018,Ethereum,ETH,230.21,ethereum/go-ethereum,19,3,12,29,2,"25,995.87","7,318.96","1,204.30",67.77
615,07/09/2018,Ethereum,ETH,217.2,ethereum/go-ethereum,8,12,8,23,2,"25,916.54","7,277.70","1,200.40",67.75
616,08/09/2018,Ethereum,ETH,197.95,ethereum/go-ethereum,4,0,5,13,0,"25,916.54","7,277.70","1,200.40",67.75
617,09/09/2018,Ethereum,ETH,196.92,ethereum/go-ethereum,3,2,1,17,0,"25,916.54","7,277.70","1,200.40",67.75
618,10/09/2018,Ethereum,ETH,197.08,ethereum/go-ethereum,12,7,3,32,0,"25,857.07","7,279.30","1,199.80",67.54
619,11/09/2018,Ethereum,ETH,185.07,ethereum/go-ethereum,12,16,8,27,2,"25,971.06","7,273.54","1,202.20",69.25
620,12/09/2018,Ethereum,ETH,183.33,ethereum/go-ethereum,11,5,11,28,1,"25,998.92","7,313.36","1,210.90",70.37
621,13/09/2018,Ethereum,ETH,211.35,ethereum/go-ethereum,15,2,9,23,2,"26,145.99","7,281.57","1,208.20",68.59
622,14/09/2018,Ethereum,ETH,211.75,ethereum/go-ethereum,7,6,11,28,3,"26,154.67","7,304.04","1,201.10",68.99
623,15/09/2018,Ethereum,ETH,223.07,ethereum/go-ethereum,5,0,2,13,0,"26,154.67","7,304.04","1,201.10",68.99
624,16/09/2018,Ethereum,ETH,220.59,ethereum/go-ethereum,5,2,0,9,0,"26,154.67","7,304.04","1,201.10",68.99
625,17/09/2018,Ethereum,ETH,197.88,ethereum/go-ethereum,14,8,13,20,4,"26,062.12","7,302.10","1,205.80",68.91
626,18/09/2018,Ethereum,ETH,209.98,ethereum/go-ethereum,4,16,10,25,3,"26,246.96","7,300.23","1,202.90",69.85
627,19/09/2018,Ethereum,ETH,209.97,ethereum/go-ethereum,11,8,16,21,9,"26,405.76","7,331.12","1,202.20",71.12
628,20/09/2018,Ethereum,ETH,224.59,ethereum/go-ethereum,11,10,18,21,8,"26,656.98","7,367.32","1,211.30",70.8
629,21/09/2018,Ethereum,ETH,246.58,ethereum/go-ethereum,16,5,10,12,6,"26,743.50","7,490.23","1,201.30",70.78
630,22/09/2018,Ethereum,ETH,240.48,ethereum/go-ethereum,6,6,3,15,0,"26,743.50","7,490.23","1,201.30",70.78
631,23/09/2018,Ethereum,ETH,244.33,ethereum/go-ethereum,10,2,1,20,0,"26,743.50","7,490.23","1,201.30",70.78
632,24/09/2018,Ethereum,ETH,228.73,ethereum/go-ethereum,13,2,6,13,3,"26,562.05","7,458.41","1,204.40",72.08
633,25/09/2018,Ethereum,ETH,218.51,ethereum/go-ethereum,14,9,16,26,5,"26,492.21","7,507.56","1,205.10",72.28
634,26/09/2018,Ethereum,ETH,215.85,ethereum/go-ethereum,11,2,10,25,4,"26,385.28","7,511.49","1,199.10",71.57
635,27/09/2018,Ethereum,ETH,228.49,ethereum/go-ethereum,10,7,9,15,2,"26,439.93","7,545.44","1,182.30",72.12
636,28/09/2018,Ethereum,ETH,222.4,ethereum/go-ethereum,12,2,20,12,10,"26,458.31","7,510.20","1,196.20",73.25
637,29/09/2018,Ethereum,ETH,231.63,ethereum/go-ethereum,5,3,15,20,8,"26,458.31","7,510.20","1,196.20",73.25
638,30/09/2018,Ethereum,ETH,232.85,ethereum/go-ethereum,7,10,2,15,0,"26,458.31","7,510.20","1,196.20",73.25
639,01/10/2018,Ethereum,ETH,230.77,ethereum/go-ethereum,8,3,12,15,4,"26,651.21","7,495.67","1,191.70",75.3
640,02/10/2018,Ethereum,ETH,227.18,ethereum/go-ethereum,6,8,10,11,3,"26,773.94","7,474.55","1,207.00",75.23
641,03/10/2018,Ethereum,ETH,220.49,ethereum/go-ethereum,8,3,15,12,4,"26,828.39","7,510.28","1,202.90",76.41
642,04/10/2018,Ethereum,ETH,222.22,ethereum/go-ethereum,5,18,17,3,7,"26,627.48","7,418.34","1,201.60",74.33
643,05/10/2018,Ethereum,ETH,227.6,ethereum/go-ethereum,3,11,10,12,5,"26,447.05","7,318.54","1,205.60",74.34
644,06/10/2018,Ethereum,ETH,225.12,ethereum/go-ethereum,6,1,1,14,1,"26,447.05","7,318.54","1,205.60",74.34
645,07/10/2018,Ethereum,ETH,226.12,ethereum/go-ethereum,4,3,2,15,0,"26,447.05","7,318.54","1,205.60",74.34
646,08/10/2018,Ethereum,ETH,229.26,ethereum/go-ethereum,10,6,28,31,9,"26,486.78","7,233.33","1,184.40",74.29
647,09/10/2018,Ethereum,ETH,227.98,ethereum/go-ethereum,11,6,5,20,7,"26,430.57","7,237.59","1,191.50",74.96
648,10/10/2018,Ethereum,ETH,225.77,ethereum/go-ethereum,18,9,8,16,0,"25,598.74","7,145.74","1,193.40",73.17
649,11/10/2018,Ethereum,ETH,189.5,ethereum/go-ethereum,9,1,6,24,1,"25,052.83","7,006.93","1,227.60",70.97
650,12/10/2018,Ethereum,ETH,196.73,ethereum/go-ethereum,13,3,7,27,2,"25,339.99","6,995.91","1,222.00",71.34
651,13/10/2018,Ethereum,ETH,199.84,ethereum/go-ethereum,6,5,3,14,0,"25,339.99","6,995.91","1,222.00",71.34
